method,lat,lon,wind_mph
exponential,41.84694,-73.09277,31.7
exponential,41.8695,-72.65666,31.0
exponential,41.97085,-72.68739,34.8
exponential,41.85008,-72.74889,32.7
exponential,42.01103,-72.68765,35.8
exponential,41.3966,-71.93256,24.7
exponential,41.92446,-72.24252,32.3
exponential,41.70232,-71.96704,26.4
exponential,41.86191,-72.47696,31.2
exponential,41.67314,-71.81397,28.3
exponential,41.9509,-73.00222,32.7
exponential,41.68847,-72.9993,29.1
exponential,41.70321,-72.81895,27.2
exponential,41.97982,-72.3846,35.1
exponential,41.66507,-72.44061,28.6
exponential,41.84812,-73.04552,31.7
exponential,41.89812,-72.20692,30.0
exponential,41.87847,-73.02084,32.0
exponential,41.41294,-72.55064,23.4
exponential,41.55305,-72.63092,20.8
exponential,41.52834,-73.40899,24.8
exponential,41.77375,-72.15402,27.4
exponential,41.65744,-72.67686,22.8
exponential,41.86546,-72.33837,30.3
exponential,41.91217,-72.50591,32.5
exponential,41.82775,-73.10155,31.0
exponential,41.78471,-72.84668,27.6
exponential,41.91362,-73.15989,34.6
exponential,41.8524,-72.43594,32.3
exponential,41.98249,-72.87613,34.2
exponential,41.91571,-72.75011,34.0
exponential,41.58684,-73.38352,27.0
exponential,42.00847,-73.33351,33.1
exponential,41.89957,-72.75698,33.4
exponential,41.99631,-73.46103,37.2
exponential,41.90138,-72.71292,33.2
exponential,41.93057,-72.87282,32.8
exponential,41.91225,-72.20969,31.7
exponential,41.64966,-73.3807,26.8
exponential,41.88892,-73.26333,33.6
exponential,41.96302,-73.09913,34.7
exponential,41.95448,-72.52281,33.8
exponential,41.53057,-72.87597,19.9
exponential,42.01121,-72.92105,35.5
exponential,42.01769,-73.29455,34.3
exponential,41.59261,-73.12501,24.5
exponential,41.2826,-72.89738,19.3
exponential,41.13397,-73.61002,17.3
exponential,42.01306,-72.24383,34.6
exponential,41.89744,-72.70819,33.2
exponential,41.74989,-71.99391,27.1
exponential,41.97923,-72.89833,35.5
exponential,41.56122,-73.2644,25.9
exponential,41.82221,-72.65103,30.8
exponential,41.66718,-71.89129,28.5
exponential,41.98134,-72.22821,33.5
exponential,41.93424,-72.08507,29.3
exponential,41.93067,-72.16642,30.4
exponential,41.36783,-73.11596,17.4
exponential,41.8789,-72.17845,30.0
exponential,41.79337,-72.12566,28.7
exponential,41.91844,-72.07772,29.3
exponential,41.74792,-72.89826,26.8
exponential,41.91268,-72.56249,32.6
exponential,42.00155,-72.70372,35.9
exponential,41.65091,-71.91659,27.5
exponential,41.4171,-72.03362,25.8
exponential,41.63135,-73.22429,26.4
exponential,41.93243,-72.53415,32.5
exponential,41.96879,-72.07186,30.4
exponential,41.99099,-72.53699,34.6
exponential,41.68042,-71.94887,26.6
exponential,42.02486,-72.38277,35.5
exponential,41.85476,-72.94543,31.9
exponential,41.92382,-72.36515,33.1
exponential,41.44203,-72.36996,22.1
exponential,41.59746,-72.29579,28.3
exponential,41.87918,-73.438,33.7
exponential,41.68937,-73.09138,27.4
exponential,41.72669,-72.78301,27.6
exponential,42.01123,-73.02453,35.2
exponential,41.58877,-72.98771,25.1
exponential,41.75074,-72.60492,29.2
exponential,41.82112,-72.24267,29.6
exponential,41.85745,-73.31632,33.0
exponential,41.60553,-73.19549,26.4
exponential,42.01686,-73.11092,35.7
exponential,41.73019,-73.18036,30.1
exponential,41.98511,-72.74279,35.4
exponential,41.47287,-73.13935,21.7
exponential,42.01963,-73.05313,34.1
exponential,41.66968,-72.27734,28.2
exponential,41.85145,-73.44984,34.0
exponential,41.79665,-73.35379,31.6
exponential,41.90869,-72.9432,34.1
exponential,41.32251,-73.52168,16.7
exponential,41.60466,-73.50611,28.0
exponential,41.60578,-71.98072,27.2
exponential,41.87672,-73.4477,33.7
exponential,41.94458,-72.53107,33.8
exponential,41.40351,-73.2835,19.4
exponential,41.95599,-73.20565,33.9
exponential,41.84577,-72.7245,32.5
exponential,42.01639,-72.68487,35.8
exponential,41.96785,-72.74324,35.4
exponential,41.89154,-72.45146,32.7
exponential,41.54374,-72.86187,20.6
exponential,41.7675,-72.19797,26.9
exponential,41.79667,-73.07307,31.8
exponential,41.72668,-72.44864,29.9
exponential,41.40847,-72.34225,21.9
exponential,41.97328,-73.00775,34.2
exponential,41.79955,-73.22585,32.1
exponential,41.94099,-72.89973,35.4
exponential,41.75475,-73.12099,28.0
exponential,41.92214,-72.41895,33.7
exponential,42.03615,-73.10194,36.9
exponential,41.70963,-71.88339,27.7
exponential,41.73087,-73.10731,28.0
exponential,41.30463,-72.60158,23.1
exponential,41.61274,-71.95916,27.0
exponential,42.03423,-73.41264,33.0
exponential,41.7616,-72.84285,27.6
exponential,41.88855,-72.1085,29.3
exponential,41.84792,-72.38329,31.9
exponential,41.37703,-71.94468,24.9
exponential,41.77044,-73.31265,30.6
exponential,42.0035,-72.54225,35.3
exponential,41.86254,-72.34853,31.2
exponential,41.46255,-73.49272,25.9
exponential,41.89374,-72.35114,32.3
exponential,41.6206,-72.91136,22.3
exponential,41.57121,-73.28912,25.9
exponential,41.73139,-72.18493,27.2
exponential,41.85885,-73.06432,31.7
exponential,41.48593,-71.80365,26.6
exponential,41.65654,-72.1387,27.6
exponential,41.58677,-72.63379,20.0
exponential,41.71081,-71.79652,28.4
exponential,41.86108,-73.08605,31.7
exponential,41.97803,-72.4022,35.1
exponential,41.66939,-72.20808,27.7
exponential,41.39745,-72.06054,25.8
exponential,41.84591,-72.15545,29.5
exponential,41.57759,-73.22712,24.6
exponential,41.87885,-73.33707,32.4
exponential,41.60871,-72.09641,27.2
exponential,41.84968,-73.31241,33.0
exponential,41.89823,-72.13846,29.8
exponential,41.88983,-71.90873,26.5
exponential,41.93749,-73.22682,34.7
exponential,41.98947,-72.12361,30.8
exponential,41.84276,-72.23287,28.9
exponential,41.81083,-72.80431,29.3
exponential,41.98002,-73.2802,34.8
exponential,41.95872,-72.54008,33.7
exponential,41.81814,-72.11379,29.3
exponential,41.38244,-72.11531,24.6
exponential,41.97605,-73.38812,31.2
exponential,41.88587,-72.5497,31.9
exponential,41.94201,-72.22197,32.7
exponential,41.40231,-73.44765,21.9
exponential,42.04226,-73.41236,33.0
exponential,41.48924,-72.08353,27.2
exponential,41.67122,-71.92141,27.3
exponential,41.76796,-72.13835,28.3
exponential,41.52337,-73.27736,24.2
exponential,41.38066,-72.87484,17.7
exponential,41.64696,-73.2243,27.6
exponential,41.8227,-72.47929,30.3
exponential,41.89893,-73.31856,33.3
exponential,41.41274,-72.90111,18.7
exponential,41.90757,-72.93551,34.1
exponential,41.783,-72.56822,29.8
exponential,41.75959,-72.61873,30.1
exponential,41.56778,-72.25526,28.6
exponential,41.92477,-73.24374,34.6
exponential,41.67064,-72.3615,28.9
exponential,41.9506,-73.40564,32.7
exponential,41.51374,-72.10917,27.2
exponential,41.66179,-72.50226,24.3
exponential,41.86434,-72.96054,31.9
exponential,41.81819,-72.33641,29.1
exponential,41.41131,-72.1422,25.6
exponential,41.67769,-72.09736,28.0
exponential,41.78939,-72.09968,28.4
exponential,41.30437,-72.27085,26.3
exponential,41.55128,-72.13981,27.3
exponential,41.62787,-73.30262,26.2
exponential,41.77048,-73.24235,30.8
exponential,41.50735,-73.43105,23.7
exponential,41.58962,-73.34406,25.8
exponential,41.97161,-72.90183,35.5
exponential,41.69833,-73.03647,30.4
exponential,42.03206,-73.30362,35.0
exponential,41.30336,-72.27671,26.5
exponential,41.34703,-72.99673,18.3
exponential,41.85257,-72.37751,31.9
exponential,41.80782,-72.6039,30.5
exponential,41.82203,-73.22441,32.8
exponential,41.87375,-73.15259,31.5
exponential,41.96346,-73.17579,34.8
exponential,41.70582,-72.55334,28.9
exponential,41.67322,-72.01139,27.0
exponential,41.76102,-73.22239,31.1
exponential,41.79145,-72.98306,30.4
exponential,41.98598,-72.66294,34.5
exponential,41.77759,-73.4076,29.8
exponential,41.84395,-72.62236,30.3
exponential,41.84735,-73.30748,33.0
exponential,41.41541,-71.91933,24.7
exponential,41.68515,-72.77704,25.7
exponential,41.84255,-73.12536,31.0
exponential,41.97232,-72.5095,34.8
exponential,41.28839,-72.76021,21.1
exponential,41.98116,-73.27573,34.8
exponential,41.51883,-73.51212,26.8
exponential,41.64184,-72.23073,27.8
exponential,41.96549,-72.96379,35.3
exponential,42.01246,-72.69052,35.8
exponential,41.7817,-72.04605,27.8
exponential,41.98251,-73.23139,33.6
exponential,41.65254,-73.46173,25.2
exponential,41.70784,-72.81202,27.2
exponential,41.65034,-72.07823,27.6
exponential,41.64859,-72.99948,27.6
exponential,41.78786,-72.37493,29.9
exponential,41.93191,-73.38867,32.2
exponential,41.81423,-73.313,32.5
exponential,41.66596,-72.50184,28.1
exponential,41.35086,-72.39716,22.7
exponential,41.74374,-72.56375,29.4
exponential,41.77209,-71.9019,26.6
exponential,41.8542,-72.56694,31.1
exponential,41.90689,-72.96296,34.1
exponential,41.31647,-72.31996,24.5
exponential,41.31251,-72.9014,19.0
exponential,41.94048,-73.05459,33.4
exponential,41.96015,-72.8932,33.7
exponential,41.33153,-71.8647,27.1
exponential,41.79153,-73.06101,32.0
exponential,41.55867,-73.34404,26.1
exponential,41.99582,-71.82652,28.4
exponential,42.01486,-73.21761,35.8
exponential,41.89907,-73.4523,33.7
exponential,41.42895,-73.4659,24.8
exponential,42.00852,-71.98337,29.1
exponential,42.01519,-72.85853,33.5
exponential,42.01156,-72.99931,35.2
exponential,41.96835,-73.26521,34.8
exponential,41.99361,-72.72897,35.2
exponential,41.66769,-72.38514,28.6
exponential,42.00764,-73.3244,33.1
exponential,41.73909,-73.11467,28.0
exponential,41.88453,-72.78312,33.4
exponential,41.85965,-72.41629,32.3
exponential,41.3385,-72.36441,22.9
exponential,42.02996,-73.35393,34.5
exponential,41.93592,-72.33178,32.6
exponential,41.98287,-72.59272,34.3
exponential,41.46487,-72.2805,23.3
exponential,41.5445,-73.00197,24.0
exponential,41.38225,-71.97814,24.6
exponential,42.00439,-73.43236,33.3
exponential,41.99995,-72.2367,34.5
exponential,41.84239,-73.19463,32.8
exponential,41.16523,-73.15125,16.7
exponential,41.88208,-73.09057,32.2
exponential,41.28789,-72.69769,22.0
exponential,41.84926,-72.56412,31.1
exponential,41.79592,-72.92146,28.6
exponential,41.55503,-72.06564,26.8
exponential,41.79252,-72.54109,30.2
exponential,41.67112,-72.34239,28.9
exponential,41.95581,-73.02123,32.7
exponential,41.70516,-72.69375,25.6
exponential,41.01982,-73.58253,24.7
exponential,41.63944,-71.89993,28.4
exponential,41.98536,-72.47982,34.6
exponential,41.84305,-72.81463,32.1
exponential,41.74644,-73.3203,28.6
exponential,41.79411,-73.06942,31.8
exponential,42.00475,-73.22256,35.8
exponential,41.74407,-72.57125,29.0
exponential,41.94662,-73.28832,34.8
exponential,41.08896,-73.41756,16.8
exponential,41.65231,-72.35013,28.3
exponential,41.92375,-73.19466,33.7
exponential,41.83661,-73.26466,33.1
exponential,41.88446,-73.42215,32.5
exponential,41.95739,-73.19133,34.8
exponential,41.56711,-71.8385,28.3
exponential,41.65155,-73.46585,25.2
exponential,41.79279,-71.9148,26.7
exponential,41.46416,-72.36859,23.0
exponential,42.00514,-73.22182,35.8
exponential,41.96006,-72.36291,33.5
exponential,42.02112,-72.18788,33.8
exponential,41.55129,-73.18471,25.3
exponential,41.39568,-72.4612,21.9
exponential,41.60199,-72.02661,27.2
exponential,41.87068,-72.29832,30.3
exponential,41.54641,-72.48847,22.2
exponential,41.7494,-73.29101,28.4
exponential,41.84439,-71.90511,26.8
exponential,41.75993,-72.6059,30.1
exponential,41.38454,-72.62255,21.6
exponential,41.77736,-72.29765,27.8
exponential,42.00717,-72.22285,34.5
exponential,41.93855,-72.26035,33.1
exponential,41.9306,-72.58137,32.6
exponential,41.9101,-72.48417,32.9
exponential,42.02782,-73.20958,37.6
exponential,41.81865,-71.83862,28.2
exponential,41.45207,-73.40015,23.0
exponential,41.75352,-72.07223,27.7
exponential,41.851,-73.44862,34.0
exponential,42.01467,-73.3539,33.1
exponential,41.89592,-72.44268,32.7
exponential,41.88362,-72.13881,29.8
exponential,41.62781,-72.02815,27.7
exponential,41.4227,-72.59034,23.2
exponential,41.85026,-72.54522,31.1
exponential,41.98271,-72.90174,35.5
exponential,41.98882,-72.1101,30.6
exponential,41.9177,-73.08275,33.1
exponential,41.68509,-72.09734,28.0
exponential,41.48903,-73.03728,21.4
exponential,41.56677,-73.19824,23.4
exponential,41.50041,-72.58737,22.8
exponential,41.61267,-72.42978,23.5
exponential,41.77819,-72.40369,28.9
exponential,41.99274,-72.949,35.5
exponential,41.73606,-73.29639,28.6
exponential,41.70019,-72.64496,24.9
exponential,41.77487,-72.23121,27.9
exponential,41.6482,-72.83977,26.3
exponential,42.03934,-73.38849,33.8
exponential,41.98466,-73.44318,33.4
exponential,41.96806,-73.02033,34.2
exponential,42.02354,-73.18017,36.8
exponential,41.7506,-73.25144,29.2
exponential,41.6894,-71.88614,28.5
exponential,41.98695,-72.43746,35.7
exponential,41.83608,-72.85857,29.4
exponential,41.95194,-73.05788,33.4
exponential,41.86535,-72.49423,31.2
exponential,41.82149,-73.49866,30.9
exponential,41.38299,-72.3098,21.9
exponential,41.80286,-73.0716,31.8
exponential,41.84906,-73.21312,33.2
exponential,41.56976,-73.21884,23.4
exponential,41.81446,-72.76579,31.2
exponential,41.50459,-71.95756,27.0
exponential,41.77019,-71.82508,28.5
exponential,41.56594,-73.17859,25.3
exponential,41.56973,-71.80767,28.0
exponential,41.48192,-72.40882,24.2
exponential,41.9604,-72.46813,34.1
exponential,42.03773,-73.26572,35.1
exponential,41.55157,-73.41523,25.8
exponential,41.89778,-73.1362,33.5
exponential,41.91765,-72.39581,33.6
exponential,41.9142,-72.07056,28.9
exponential,41.84086,-73.41061,31.7
exponential,41.88171,-72.05585,28.9
exponential,41.92492,-72.21774,31.7
exponential,41.74523,-73.38919,29.5
exponential,41.89879,-72.89892,33.3
exponential,41.93375,-72.73697,34.0
exponential,41.57403,-72.56049,22.2
exponential,41.53176,-73.06109,22.6
exponential,41.7154,-72.78413,26.9
exponential,41.95364,-71.82021,27.7
exponential,41.83352,-72.61388,30.3
exponential,41.64825,-72.92486,23.5
exponential,41.77309,-73.28516,30.4
exponential,41.76602,-72.20237,26.9
exponential,41.76227,-72.52483,30.0
exponential,41.12547,-73.45621,14.8
exponential,41.67674,-72.19652,27.7
exponential,41.75799,-72.11719,28.3
exponential,41.5889,-71.93498,27.5
exponential,41.33062,-72.6588,21.2
exponential,41.59719,-71.86688,27.8
exponential,41.87199,-72.65907,31.0
exponential,41.76071,-72.2216,27.9
exponential,41.99333,-72.81982,34.8
exponential,41.89758,-73.48154,33.5
exponential,41.52478,-72.81124,21.1
exponential,41.97826,-72.31804,33.2
exponential,41.98728,-73.08778,34.5
exponential,41.98369,-72.17157,31.4
exponential,41.89958,-72.36709,32.3
exponential,41.91729,-72.74379,34.0
exponential,42.01307,-72.21244,34.5
exponential,41.57026,-73.29142,26.0
exponential,41.82497,-72.62463,30.3
exponential,41.95968,-73.04612,33.4
exponential,42.03818,-73.12633,36.9
exponential,41.94775,-73.48778,34.0
exponential,41.33807,-71.92649,24.2
exponential,41.88548,-71.80691,28.2
exponential,41.81155,-73.43969,31.3
exponential,42.01343,-71.922,28.9
exponential,41.51745,-72.89628,19.9
exponential,41.61707,-73.15226,27.0
exponential,41.87575,-72.39408,32.8
exponential,41.90379,-72.49216,32.0
exponential,41.28025,-72.35193,25.9
exponential,42.01653,-73.00762,35.2
exponential,41.84524,-72.72101,32.5
exponential,41.96535,-72.20333,33.0
exponential,41.75422,-72.86758,26.0
exponential,41.60842,-73.50488,27.6
exponential,41.89022,-73.17648,32.6
exponential,41.84068,-73.25493,32.9
exponential,41.928,-72.32176,32.0
exponential,41.70827,-72.58783,28.4
exponential,41.90998,-72.99297,32.3
exponential,41.89149,-72.54683,31.9
exponential,41.8314,-73.36693,30.5
exponential,41.89455,-73.18731,32.6
exponential,41.56584,-72.22158,28.0
exponential,41.76502,-72.55061,29.8
exponential,41.97725,-72.58592,34.3
exponential,41.57996,-72.96234,23.1
exponential,41.5964,-73.39941,26.6
exponential,41.58738,-73.46831,26.4
exponential,41.95408,-73.33526,31.3
exponential,41.27314,-72.54236,25.4
exponential,41.8424,-72.45554,31.1
exponential,41.78454,-73.41532,29.8
exponential,41.88568,-72.30995,31.4
exponential,41.53376,-72.00465,27.4
exponential,41.97442,-72.06631,30.4
exponential,41.90737,-73.31549,32.8
exponential,41.65691,-72.40281,27.9
exponential,41.79973,-72.97613,30.4
exponential,41.80869,-73.43287,31.3
exponential,41.62288,-73.34171,25.5
exponential,41.81455,-72.65883,30.6
exponential,41.5158,-72.11184,27.1
exponential,41.526,-72.76874,21.7
exponential,41.56475,-72.2018,27.4
exponential,41.85432,-72.58726,30.8
exponential,41.57392,-72.01866,27.0
exponential,41.81139,-71.90541,26.6
exponential,41.40684,-73.12512,18.3
exponential,41.84157,-72.48586,30.3
exponential,41.91641,-72.41563,33.7
exponential,41.63642,-72.18943,27.8
exponential,41.9152,-72.64901,33.0
exponential,41.41531,-71.99372,25.1
exponential,41.169,-73.32211,14.8
exponential,41.77258,-72.68196,30.7
exponential,41.10849,-73.42578,15.0
exponential,41.99915,-72.25941,34.6
exponential,41.96053,-72.75443,34.7
exponential,41.72451,-73.39083,27.2
exponential,41.90376,-72.79336,33.4
exponential,41.94083,-72.78251,34.4
exponential,41.34007,-73.13652,16.3
exponential,41.8427,-72.53673,30.6
exponential,41.91212,-73.13584,34.6
exponential,41.4643,-72.00267,25.9
exponential,41.43618,-71.86883,24.8
exponential,41.93073,-73.27834,33.7
exponential,41.95493,-73.21248,33.9
exponential,41.82192,-71.79855,28.6
exponential,41.86372,-72.75879,32.7
exponential,41.59712,-72.19615,27.5
exponential,41.97504,-72.65274,34.5
exponential,41.46078,-72.99083,22.7
exponential,41.96718,-73.16347,35.7
exponential,41.89755,-72.68328,32.6
exponential,41.92615,-72.19365,31.1
exponential,41.40352,-72.98399,20.1
exponential,41.82617,-73.42921,32.9
exponential,41.4422,-72.80489,19.0
exponential,41.92855,-72.46164,33.5
exponential,41.85591,-72.07766,29.3
exponential,41.59133,-72.67952,19.8
exponential,41.49045,-72.08885,27.2
exponential,41.56329,-72.14127,27.3
exponential,42.01437,-73.31449,34.3
exponential,41.53588,-72.20069,27.6
exponential,41.85675,-72.38668,31.9
exponential,41.99846,-72.31495,34.0
exponential,41.99891,-72.27315,34.6
exponential,41.69146,-72.72715,24.7
exponential,41.75219,-72.48852,30.2
exponential,42.00674,-72.16873,32.3
exponential,41.59282,-71.9469,27.3
exponential,41.93768,-73.10308,34.7
exponential,41.8361,-73.04536,31.2
exponential,41.95538,-72.48545,33.9
exponential,41.64839,-72.1868,27.8
exponential,42.00568,-73.42142,31.5
exponential,41.92025,-73.16708,33.9
exponential,41.82591,-72.82522,32.1
exponential,41.48899,-72.22028,25.4
exponential,41.95419,-72.88641,33.7
exponential,41.90747,-72.21392,31.7
exponential,41.72717,-72.8381,26.7
exponential,41.51934,-73.26474,24.2
exponential,41.70488,-73.50336,25.4
exponential,41.93513,-72.91346,35.4
exponential,41.93111,-72.46506,33.5
exponential,41.89303,-72.45869,32.7
exponential,42.03808,-73.29371,35.0
exponential,41.84119,-73.22657,32.9
exponential,41.34206,-72.16791,23.2
exponential,41.59502,-72.14644,27.5
exponential,41.75239,-73.19387,29.9
exponential,41.60772,-72.14813,27.6
exponential,41.66175,-72.40686,27.6
exponential,41.9521,-72.95949,35.0
exponential,41.97226,-72.7449,35.4
exponential,41.66012,-73.11371,26.1
exponential,41.85143,-72.41794,32.3
exponential,41.8691,-71.94493,26.5
exponential,41.58069,-71.84961,27.8
exponential,41.89874,-73.32648,32.4
exponential,41.84932,-73.42043,32.4
exponential,41.87152,-72.49645,31.2
exponential,41.93571,-73.43962,33.5
exponential,41.90738,-72.78723,33.7
exponential,41.69264,-72.3615,28.9
exponential,41.30589,-72.15034,24.4
exponential,41.98872,-72.84027,34.3
exponential,41.70228,-73.13395,28.9
exponential,41.88991,-73.15088,33.5
exponential,41.95797,-72.46337,34.1
exponential,41.85447,-72.67855,32.0
exponential,41.82991,-72.914,30.0
exponential,41.51864,-71.80712,27.6
exponential,42.01792,-72.89903,35.5
exponential,42.04904,-73.47084,37.1
exponential,41.72976,-72.14438,27.2
exponential,42.01248,-72.60381,35.0
exponential,41.80393,-72.08144,28.4
exponential,41.56862,-72.76918,21.8
exponential,41.6469,-72.34841,28.3
exponential,41.63615,-72.51569,24.5
exponential,41.8626,-72.97992,30.8
exponential,41.97173,-71.84764,28.0
exponential,41.61189,-72.9231,22.3
exponential,41.80308,-71.9122,26.6
exponential,41.45111,-72.08607,25.6
exponential,42.02221,-72.99495,35.9
exponential,41.84817,-72.61368,30.6
exponential,42.03747,-73.40944,33.0
exponential,41.76195,-71.87762,27.6
exponential,41.84177,-73.16289,31.2
exponential,41.96364,-72.19937,32.0
exponential,41.8168,-72.67582,31.3
exponential,41.85706,-73.37143,30.9
exponential,41.9138,-73.07474,33.1
exponential,41.8523,-71.82118,28.1
exponential,41.54225,-72.9063,20.3
exponential,41.9825,-73.19984,34.6
exponential,41.60834,-73.22521,26.4
exponential,41.68695,-73.3021,26.8
exponential,41.92018,-73.3193,32.8
exponential,42.00002,-72.04371,29.8
exponential,41.80167,-72.46753,30.4
exponential,41.75341,-73.07424,29.8
exponential,41.54973,-71.82675,28.3
exponential,41.56427,-73.10039,24.0
exponential,41.84416,-73.06438,31.9
exponential,41.6835,-73.09358,27.4
exponential,41.96309,-72.23037,32.7
exponential,41.85128,-73.23998,33.6
exponential,41.55806,-73.32671,26.1
exponential,41.9849,-72.32223,33.2
exponential,41.87548,-72.07162,28.9
exponential,41.97921,-72.02173,29.3
exponential,41.23543,-73.44604,14.3
exponential,41.41109,-72.03418,25.8
exponential,41.98541,-72.70962,35.2
exponential,41.07562,-73.67931,24.5
exponential,41.96255,-72.66588,33.7
exponential,41.84126,-72.64181,30.8
exponential,41.7836,-72.31316,28.4
exponential,41.61348,-72.67272,21.0
exponential,41.79604,-73.11202,29.8
exponential,41.90765,-73.25407,34.6
exponential,41.5839,-72.71593,20.6
exponential,41.70738,-72.01852,27.8
exponential,41.25827,-72.69537,24.0
exponential,41.56244,-72.88069,20.4
exponential,42.00155,-72.97371,35.9
exponential,42.0171,-72.5547,35.3
exponential,41.8074,-72.50501,30.2
exponential,41.68583,-72.29175,28.2
exponential,41.68374,-73.1202,27.5
exponential,42.01438,-72.35393,34.3
exponential,41.4556,-72.64853,23.1
exponential,41.79517,-73.45894,31.3
exponential,41.90624,-72.47589,32.9
exponential,41.60174,-73.17528,26.2
exponential,41.36198,-72.64612,20.8
exponential,41.64081,-73.03483,26.3
exponential,41.3318,-72.1749,24.4
exponential,41.82747,-72.32116,29.1
exponential,41.96562,-73.26572,34.8
exponential,41.6583,-73.28522,26.9
exponential,41.80001,-72.42869,30.3
exponential,41.9439,-73.46343,34.0
exponential,42.00047,-72.4579,35.6
exponential,41.69421,-71.86953,28.8
exponential,41.89276,-73.25498,34.4
exponential,41.77545,-73.05868,31.7
exponential,41.73288,-73.42049,28.3
exponential,41.90596,-73.29271,32.8
exponential,41.9677,-72.87774,34.2
exponential,41.99286,-73.1096,35.6
exponential,41.62916,-72.01634,27.7
exponential,41.72565,-72.67312,27.9
exponential,41.97942,-72.34698,33.8
exponential,42.02591,-73.41268,33.0
exponential,41.97094,-72.97797,35.3
exponential,41.63276,-72.27584,27.9
exponential,41.83646,-72.10148,28.8
exponential,41.74238,-73.39167,28.3
exponential,41.53041,-72.25958,28.5
exponential,41.78162,-72.75398,28.0
exponential,41.99088,-73.36525,31.2
exponential,41.62697,-73.38155,27.0
exponential,41.95448,-72.00761,27.6
exponential,41.71254,-72.34208,28.8
exponential,41.80371,-72.55613,30.2
exponential,41.98365,-73.0718,34.5
exponential,42.00397,-73.1829,36.8
exponential,41.80979,-72.5319,30.2
exponential,41.81628,-72.28503,29.6
exponential,41.69622,-72.6072,27.3
exponential,41.98626,-72.28441,33.7
exponential,41.89012,-71.86554,27.3
exponential,41.96958,-73.22245,34.6
exponential,41.82407,-73.13383,30.1
exponential,41.35118,-72.99684,18.3
exponential,42.00997,-72.0687,31.0
exponential,41.85342,-73.03845,31.7
exponential,41.82049,-72.92718,30.0
exponential,41.32779,-71.99833,25.4
exponential,41.80735,-72.38909,29.9
exponential,41.43018,-72.42311,23.2
exponential,42.01697,-72.51795,35.6
exponential,41.84085,-72.64501,30.8
exponential,41.58457,-72.56614,22.6
exponential,41.55351,-72.20836,27.4
exponential,41.90172,-72.25106,31.3
exponential,41.7681,-72.22464,27.9
exponential,41.73979,-72.01654,27.8
exponential,41.92175,-72.58235,32.6
exponential,41.87099,-72.95213,31.9
exponential,41.3947,-72.56637,23.1
exponential,41.73663,-72.195,27.2
exponential,41.99553,-73.33413,33.1
exponential,41.85004,-72.51091,31.0
exponential,41.69903,-72.34257,28.8
exponential,41.45384,-73.34146,22.4
exponential,41.89471,-72.11588,29.8
exponential,42.03661,-73.43435,33.4
exponential,41.44481,-72.22179,22.1
exponential,41.80479,-72.06418,28.3
exponential,41.96178,-72.87468,33.7
exponential,41.95658,-72.45057,34.1
exponential,41.82034,-73.28086,33.1
exponential,41.27324,-72.70254,23.7
exponential,41.67467,-71.9389,27.3
exponential,41.48522,-72.3765,24.3
exponential,41.81758,-73.44972,32.9
exponential,41.88415,-73.24619,34.4
exponential,41.33239,-72.71284,20.2
exponential,41.7879,-72.34295,29.3
exponential,41.54531,-72.30311,28.4
exponential,41.94046,-73.44649,33.5
exponential,42.00005,-72.54063,35.3
exponential,41.52417,-71.91342,27.6
exponential,41.82149,-72.46821,31.1
exponential,41.76405,-73.17598,30.2
exponential,41.96008,-73.37025,32.2
exponential,41.98398,-72.54131,34.6
exponential,41.89663,-72.57923,31.6
exponential,41.37924,-71.97177,24.6
exponential,41.7333,-73.06419,29.8
exponential,41.9191,-72.76227,34.0
exponential,41.89674,-72.13854,29.8
exponential,41.58004,-72.22486,27.7
exponential,41.86187,-72.9028,31.8
exponential,41.86803,-71.96501,26.9
exponential,41.94737,-73.43066,33.5
exponential,41.77142,-72.84865,27.6
exponential,41.94757,-73.132,35.2
exponential,41.86798,-73.35863,30.9
exponential,41.72267,-72.2613,28.0
exponential,41.84154,-72.8072,32.1
exponential,41.9652,-73.3468,31.3
exponential,42.0156,-72.13574,31.9
exponential,41.85036,-73.44869,34.0
exponential,41.76096,-72.87772,27.3
exponential,41.98356,-72.7303,35.2
exponential,41.84828,-73.29311,33.0
exponential,41.59513,-72.31137,28.6
exponential,41.73719,-72.04046,27.8
exponential,41.66733,-71.81358,28.3
exponential,41.54908,-73.26262,25.9
exponential,41.74879,-73.34207,29.2
exponential,41.99007,-73.02398,34.2
exponential,41.88358,-72.76418,33.4
exponential,41.85489,-73.33453,31.6
exponential,41.64181,-73.0484,26.3
exponential,41.51142,-72.12816,26.9
exponential,41.82042,-72.84088,29.4
exponential,41.97486,-73.47769,35.5
exponential,41.91233,-73.01066,32.1
exponential,41.47238,-72.13702,26.4
exponential,41.70766,-72.41849,29.1
exponential,42.02423,-72.30618,34.6
exponential,41.75927,-72.78887,28.1
exponential,41.48421,-73.46054,24.6
exponential,41.65593,-73.25449,26.9
exponential,41.70313,-72.48293,30.0
exponential,41.99691,-72.37787,35.5
exponential,42.01463,-73.02408,35.2
exponential,41.57834,-71.90481,27.9
exponential,42.02136,-72.08812,31.8
exponential,41.73466,-72.63554,29.0
exponential,41.7634,-72.72882,30.7
exponential,42.03713,-73.06751,35.6
exponential,41.22976,-73.27246,15.3
exponential,41.85109,-72.18774,29.2
exponential,41.61216,-72.30526,27.9
