method,lat,lon,wind_mph
exponential,41.90879,-73.37354,14.4
exponential,41.85173,-72.19841,15.0
exponential,41.92901,-72.52669,21.6
exponential,41.70683,-71.98629,8.7
exponential,41.9039,-72.54489,22.4
exponential,41.18801,-73.10003,7.5
exponential,41.48233,-72.24872,12.0
exponential,41.76582,-71.92153,7.4
exponential,41.13145,-73.57462,9.5
exponential,41.47716,-72.36802,10.8
exponential,41.8944,-72.30727,18.2
exponential,41.53347,-71.8806,17.9
exponential,41.80186,-73.35908,15.4
exponential,41.95032,-72.50003,20.0
exponential,41.58204,-73.17618,11.0
exponential,41.74675,-72.41449,11.6
exponential,41.97594,-72.36176,20.7
exponential,41.81784,-72.40038,15.9
exponential,41.88481,-72.6002,21.6
exponential,41.12531,-73.30914,17.2
exponential,41.90233,-72.02652,16.4
exponential,41.3147,-72.40369,7.1
exponential,41.85027,-73.31801,13.8
exponential,41.95537,-72.33737,19.9
exponential,42.00644,-72.85952,13.2
exponential,41.85692,-72.99938,15.7
exponential,42.02112,-72.39091,19.3
exponential,42.01711,-72.47949,17.8
exponential,41.99486,-71.89531,15.0
exponential,41.85778,-72.81403,19.6
exponential,41.78443,-72.49748,9.3
exponential,41.49726,-71.89931,21.5
exponential,41.52216,-71.89519,17.9
exponential,41.25587,-72.84363,13.3
exponential,41.33404,-72.56206,8.4
exponential,41.91385,-72.38267,21.4
exponential,41.62755,-72.46212,15.5
exponential,41.35145,-72.69466,8.2
exponential,41.86579,-72.87214,18.9
exponential,41.39025,-71.92697,15.3
exponential,41.74496,-73.07844,14.9
exponential,41.61181,-72.43433,20.5
exponential,41.33398,-72.79625,10.8
exponential,41.32477,-73.37998,10.1
exponential,41.13406,-73.2594,17.0
exponential,41.4702,-72.74629,5.3
exponential,41.28085,-73.14735,15.9
exponential,41.30533,-73.03987,14.2
exponential,41.80682,-72.89372,24.6
exponential,41.80721,-73.39328,17.6
exponential,41.60702,-72.62102,4.2
exponential,41.36643,-72.46809,3.0
exponential,41.86536,-72.41624,21.5
exponential,42.00695,-72.4614,18.3
exponential,41.64113,-72.05858,6.3
exponential,41.90044,-72.75851,19.1
exponential,41.42436,-72.96051,10.2
exponential,41.66014,-72.66258,5.8
exponential,41.96907,-72.51014,17.6
exponential,41.79558,-73.43255,20.0
exponential,41.35184,-72.09973,6.3
exponential,41.91877,-72.77545,16.6
exponential,41.98989,-72.86302,14.8
exponential,41.27195,-73.33001,14.2
exponential,41.2797,-72.78474,11.2
exponential,41.80345,-73.32258,11.7
exponential,41.69,-72.8933,9.7
exponential,41.84762,-72.72508,17.7
exponential,41.68292,-73.50115,20.7
exponential,41.88137,-72.87757,19.1
exponential,41.74955,-73.3673,13.3
exponential,41.68696,-72.58029,6.2
exponential,41.62376,-72.30332,8.0
exponential,42.00164,-72.41152,18.8
exponential,41.89664,-72.31605,18.2
exponential,41.66551,-72.43839,15.5
exponential,41.90112,-71.97139,15.2
exponential,41.26364,-73.05605,13.9
exponential,41.60713,-72.13175,9.2
exponential,42.02889,-73.236,10.0
exponential,41.2964,-72.85603,12.8
exponential,42.00237,-72.93238,11.6
exponential,41.80411,-71.99528,9.0
exponential,41.77548,-72.46672,9.1
exponential,41.95102,-71.93329,15.2
exponential,41.42179,-72.57741,6.2
exponential,41.80888,-73.44048,20.0
exponential,41.60423,-73.4416,8.8
exponential,41.70967,-72.97804,20.2
exponential,41.94981,-72.56209,18.2
exponential,41.44134,-73.4825,7.5
exponential,42.03795,-73.28733,9.6
exponential,41.54907,-72.94577,9.6
exponential,41.7592,-73.1063,16.8
exponential,41.75269,-73.0329,16.2
exponential,41.62134,-72.37914,20.1
exponential,41.86181,-72.50524,22.0
exponential,41.81351,-72.95339,23.7
exponential,41.40075,-73.40997,11.2
exponential,41.66616,-73.24956,12.5
exponential,42.00703,-72.62593,15.8
exponential,41.31725,-72.61917,10.1
exponential,41.85537,-71.92084,11.3
exponential,41.49266,-72.40782,14.8
exponential,41.23432,-73.29022,14.5
exponential,41.33811,-73.14011,14.8
exponential,41.99984,-73.45969,16.3
exponential,41.88882,-73.20075,12.4
exponential,41.12668,-73.28081,17.0
exponential,41.89871,-71.93052,13.7
exponential,41.89871,-72.39336,21.4
exponential,41.74473,-72.73368,4.9
exponential,41.5343,-73.02654,11.8
exponential,41.61594,-73.42429,11.9
exponential,41.50314,-71.9281,20.7
exponential,41.37247,-72.86945,10.7
exponential,42.00132,-72.6863,15.6
exponential,41.55674,-73.23248,10.4
exponential,41.62075,-72.42414,20.5
exponential,41.78899,-73.21776,14.9
exponential,41.59283,-72.29472,9.7
exponential,41.99098,-73.13382,10.7
exponential,42.00112,-73.03169,9.4
exponential,41.75636,-73.113,16.8
exponential,41.7808,-72.94726,26.1
exponential,41.6843,-72.92401,15.3
exponential,41.53592,-73.01058,11.8
exponential,41.70733,-72.42856,15.4
exponential,41.8119,-72.86956,24.6
exponential,41.84764,-73.03947,16.4
exponential,41.76931,-72.8985,27.3
exponential,41.06554,-73.67377,6.4
exponential,41.40604,-72.96703,10.8
exponential,41.18543,-73.27041,15.7
exponential,41.28176,-72.5085,10.3
exponential,41.85797,-72.09619,15.2
exponential,41.60884,-73.22262,11.1
exponential,41.45726,-72.5495,11.3
exponential,41.7397,-72.27843,6.6
exponential,41.93147,-72.4588,22.1
exponential,41.49024,-71.88251,21.5
exponential,41.24766,-73.28391,13.3
exponential,41.90665,-71.81425,13.2
exponential,42.01511,-73.29609,8.9
exponential,41.78696,-72.8834,24.6
exponential,41.82793,-73.00594,17.3
exponential,41.92805,-73.24569,13.6
exponential,41.93098,-72.68741,18.2
exponential,41.18683,-73.3721,13.5
exponential,41.53605,-71.98023,14.9
exponential,41.52158,-72.25917,12.6
exponential,41.85049,-72.54019,20.0
exponential,41.55087,-72.52168,9.6
exponential,41.37317,-72.86682,10.7
exponential,41.35431,-71.86052,13.1
exponential,41.95779,-73.48598,14.7
exponential,41.92816,-73.43279,15.6
exponential,41.94784,-73.18793,12.2
exponential,41.27724,-73.25129,13.1
exponential,41.5395,-72.26254,12.6
exponential,41.88876,-73.08785,12.7
exponential,41.89352,-72.74182,19.1
exponential,41.94746,-71.94994,15.4
exponential,41.68762,-72.97057,18.9
exponential,41.87357,-72.77109,20.3
exponential,41.80983,-73.18692,16.4
exponential,41.47434,-71.89113,21.6
exponential,41.65176,-72.95461,18.7
exponential,41.59352,-71.95088,11.6
exponential,41.9561,-72.34466,20.8
exponential,41.94804,-73.24331,12.7
exponential,42.00203,-72.88726,13.6
exponential,41.26401,-72.37949,11.7
exponential,41.59227,-72.08072,11.9
exponential,41.96548,-72.3274,19.9
exponential,41.5893,-72.80149,2.5
exponential,41.52577,-72.54948,9.3
exponential,41.33109,-73.51865,9.6
exponential,41.87572,-71.91749,13.7
exponential,41.73961,-72.23474,6.4
exponential,41.22864,-73.27001,14.5
exponential,41.891,-72.52093,23.6
exponential,41.43256,-73.1833,11.0
exponential,41.96237,-72.78206,15.0
exponential,41.82452,-72.38944,15.9
exponential,41.80456,-72.79473,16.3
exponential,41.81862,-73.31768,12.3
exponential,41.96822,-72.83935,14.8
exponential,41.36608,-72.45918,3.0
exponential,41.91802,-72.50752,21.6
exponential,41.52782,-73.20318,12.5
exponential,41.28126,-72.75523,10.5
exponential,41.54052,-73.44876,8.8
exponential,41.4521,-71.83541,19.3
exponential,41.72525,-72.99395,22.2
exponential,41.82718,-73.11616,18.2
exponential,41.36968,-73.02777,11.1
exponential,41.35675,-73.00703,11.9
exponential,41.94386,-72.46792,20.6
exponential,41.85215,-72.76114,19.3
exponential,41.9403,-72.61934,17.8
exponential,41.70627,-73.49115,22.3
exponential,41.73604,-72.55786,5.7
exponential,41.8944,-72.81217,19.2
exponential,41.66058,-71.98309,6.6
exponential,41.54729,-72.04735,11.9
exponential,41.88989,-71.94465,13.7
exponential,41.55143,-72.4302,20.0
exponential,41.96235,-73.22261,12.6
exponential,41.69489,-71.81864,9.4
exponential,41.92629,-72.66599,19.4
exponential,41.38012,-73.15145,13.3
exponential,41.488,-72.4465,14.3
exponential,41.18598,-73.46807,9.8
exponential,41.69733,-72.20395,6.3
exponential,41.43453,-72.54432,9.8
exponential,41.19975,-73.33399,14.6
exponential,41.86102,-71.90449,10.5
exponential,41.6686,-73.00762,17.0
exponential,41.81828,-72.07129,11.0
exponential,41.9261,-72.66605,19.4
exponential,41.88857,-73.42803,18.3
exponential,41.94594,-72.56406,18.2
exponential,41.86903,-73.48526,21.7
exponential,41.73227,-72.28551,6.6
exponential,41.59401,-72.43069,19.8
exponential,41.51889,-72.47591,16.6
exponential,41.19147,-73.28166,15.7
exponential,41.67925,-72.91345,15.3
exponential,41.43955,-72.211,11.8
exponential,41.84401,-72.81238,20.0
exponential,41.15717,-73.35471,14.9
exponential,41.86535,-73.0659,16.1
exponential,41.96406,-72.46372,20.6
exponential,41.56649,-71.89382,12.0
exponential,41.82474,-72.41785,16.2
exponential,41.3181,-72.38377,7.1
exponential,41.88121,-73.02765,14.1
exponential,41.45632,-72.17711,12.9
exponential,41.51247,-73.48739,9.5
exponential,41.96626,-71.91844,14.8
exponential,41.69725,-72.87417,12.7
exponential,41.48811,-72.50167,14.5
exponential,41.77598,-72.90908,27.3
exponential,41.48928,-73.06377,12.7
exponential,41.52948,-72.82949,5.2
exponential,41.58432,-72.21162,7.1
exponential,41.39443,-72.99673,11.1
exponential,41.82685,-73.01056,17.3
exponential,41.49139,-72.11073,11.4
exponential,41.75891,-72.88795,26.0
exponential,42.0266,-73.31411,9.3
exponential,41.30689,-72.6532,9.6
exponential,41.84958,-72.37856,20.4
exponential,41.70305,-72.70792,7.1
exponential,41.66877,-73.26467,12.7
exponential,41.98751,-72.16908,18.0
exponential,41.71594,-72.71012,7.1
exponential,41.28001,-72.43643,8.7
exponential,41.80962,-73.50356,25.6
exponential,41.72106,-73.18275,17.1
exponential,41.53148,-72.5316,14.2
exponential,41.9668,-73.24286,11.0
exponential,41.45126,-71.97404,13.9
exponential,41.21431,-73.11214,7.5
exponential,41.97623,-72.32986,19.9
exponential,41.99047,-73.4729,14.6
exponential,41.5134,-73.31277,11.1
exponential,41.6847,-73.5157,20.7
exponential,41.63299,-72.33295,10.9
exponential,41.96959,-73.22595,11.0
exponential,41.86117,-73.41341,20.6
exponential,41.58021,-73.10213,10.8
exponential,41.61877,-73.50351,8.8
exponential,41.9906,-72.4232,20.5
exponential,41.8182,-72.14344,13.6
exponential,41.92129,-72.08311,16.3
exponential,41.98603,-72.15244,18.0
exponential,41.90866,-72.16076,17.2
exponential,41.43092,-72.16023,11.2
exponential,41.54007,-71.89892,17.9
exponential,41.7938,-73.46619,22.7
exponential,41.97436,-72.65692,15.6
exponential,41.59094,-72.09902,11.9
exponential,41.68398,-72.47843,10.0
exponential,41.80291,-73.16621,16.4
exponential,41.96745,-72.24313,18.5
exponential,41.31359,-72.12013,7.9
exponential,41.71905,-73.02787,18.2
exponential,41.55126,-73.0849,11.3
exponential,41.21559,-73.46048,11.1
exponential,41.83552,-73.45704,22.7
exponential,41.3623,-71.8465,11.1
exponential,41.25749,-72.99791,13.2
exponential,41.95611,-73.36596,12.2
exponential,41.93904,-72.36348,20.8
exponential,41.31779,-72.62287,10.1
exponential,41.29274,-72.50781,10.3
exponential,41.85571,-72.99123,15.5
exponential,41.45398,-73.4784,7.5
exponential,41.72688,-72.10255,9.9
exponential,41.57544,-72.24062,7.1
exponential,41.83259,-73.33479,14.4
exponential,41.67168,-73.08515,15.4
exponential,41.56267,-72.18334,9.0
exponential,41.58863,-72.50141,9.9
exponential,41.47383,-71.9359,19.0
exponential,41.80095,-73.46174,22.7
exponential,41.66897,-72.3868,16.3
exponential,41.2658,-73.32934,14.2
exponential,41.92637,-72.49884,22.0
exponential,41.93655,-72.64166,17.2
exponential,41.81765,-72.92889,21.3
exponential,41.41625,-71.96127,14.5
exponential,41.85932,-71.84023,10.8
exponential,41.84815,-72.78231,20.3
exponential,41.51272,-71.8262,12.8
exponential,41.98366,-71.94683,14.7
exponential,41.58186,-72.13269,10.8
exponential,41.8828,-72.62842,21.4
exponential,41.81081,-73.42386,20.0
exponential,42.01907,-72.18528,18.6
exponential,41.54707,-72.07397,11.9
exponential,41.60193,-72.83427,4.1
exponential,41.27765,-72.9553,13.5
exponential,41.25745,-72.73139,10.9
exponential,41.37468,-71.96329,13.7
exponential,41.53406,-72.51649,14.2
exponential,41.83668,-71.97578,9.9
exponential,41.76654,-72.13239,10.2
exponential,41.99367,-72.11505,18.0
exponential,42.02951,-73.4606,18.0
exponential,41.85227,-73.27107,12.6
exponential,41.90094,-71.83175,12.0
exponential,41.34866,-72.2071,10.7
exponential,41.16645,-73.37129,13.1
exponential,41.32638,-72.65318,9.6
exponential,41.2231,-73.12542,10.2
exponential,41.46449,-72.49342,10.3
exponential,41.406,-72.57779,6.2
exponential,41.48449,-72.14249,10.8
exponential,41.35702,-72.82729,10.9
exponential,41.36753,-73.27231,9.5
exponential,41.22409,-73.17673,10.5
exponential,41.39239,-72.24593,12.5
exponential,41.62462,-73.29989,9.2
exponential,41.77258,-72.27364,8.6
exponential,41.86867,-72.37811,20.4
exponential,42.02195,-73.32444,8.7
exponential,41.61797,-72.41871,20.5
exponential,41.77727,-72.97762,22.8
exponential,41.23965,-73.02629,12.7
exponential,41.58297,-73.21648,10.4
exponential,41.89162,-71.88676,12.7
exponential,41.3212,-73.19773,11.9
exponential,41.98668,-72.63765,15.6
exponential,41.71116,-72.99545,20.2
exponential,41.47164,-71.87316,21.6
exponential,41.27703,-73.15247,15.9
exponential,41.28633,-72.52612,10.3
exponential,41.6371,-73.16934,14.2
exponential,41.90495,-72.52685,23.6
exponential,41.88155,-72.11245,15.7
exponential,41.45343,-72.86632,6.8
exponential,41.44077,-71.90896,19.2
exponential,41.36695,-73.01009,11.1
exponential,41.95968,-72.37785,21.3
exponential,41.89,-72.41886,22.8
exponential,41.47206,-72.41023,10.4
exponential,41.52978,-73.45191,8.8
exponential,41.71329,-72.158,6.1
exponential,41.98487,-72.03243,15.7
exponential,41.36192,-72.15813,8.1
exponential,41.8958,-72.61697,21.4
exponential,41.45585,-72.31784,10.5
exponential,41.24815,-73.40607,12.4
exponential,41.80011,-72.51697,9.2
exponential,41.5053,-73.24663,11.9
exponential,41.48204,-72.35403,10.8
exponential,41.48638,-71.87223,18.1
exponential,41.37603,-72.8174,9.8
exponential,42.01222,-72.32841,18.7
exponential,41.8687,-72.13432,13.4
exponential,41.56567,-72.07771,11.6
exponential,41.85774,-72.63045,17.3
exponential,41.38275,-71.92409,15.3
exponential,41.36493,-73.15385,14.8
exponential,41.56429,-71.9974,16.0
exponential,41.73533,-73.12626,15.7
exponential,41.9302,-72.16915,17.2
exponential,41.7834,-72.98202,22.8
exponential,41.82015,-72.90012,21.3
exponential,41.26738,-73.33547,14.2
exponential,41.84864,-73.26462,12.6
exponential,41.82864,-72.91983,21.3
exponential,41.89185,-73.32846,16.2
exponential,41.42348,-72.15534,8.3
exponential,41.55109,-72.83068,2.7
exponential,41.39016,-73.25712,10.6
exponential,41.41905,-72.99368,10.8
exponential,41.17158,-73.43304,10.3
exponential,41.80203,-72.73541,11.6
exponential,41.54671,-72.44529,15.8
exponential,41.60659,-73.34184,10.3
exponential,41.36071,-72.28015,6.0
exponential,41.40402,-73.45936,9.5
exponential,41.41314,-73.28933,10.2
exponential,41.99612,-72.09901,17.0
exponential,41.65376,-72.52831,6.6
exponential,41.68443,-72.40148,16.3
exponential,41.7042,-73.43332,18.2
exponential,41.4545,-72.05646,7.0
exponential,41.47872,-72.10881,7.5
exponential,41.25392,-73.34522,14.2
exponential,41.8729,-71.85912,10.4
exponential,41.68015,-73.10173,17.4
exponential,41.49421,-73.4794,9.5
exponential,41.66714,-73.28846,12.7
exponential,41.4768,-72.58865,10.8
exponential,41.54955,-73.31895,10.5
exponential,41.69253,-73.14137,18.4
exponential,41.87633,-72.8379,18.9
exponential,41.4242,-72.17872,9.1
exponential,41.06467,-73.50467,8.0
exponential,41.56204,-73.02167,11.6
exponential,41.96289,-72.23718,17.9
exponential,41.23271,-73.12815,10.2
exponential,41.68519,-73.33179,12.9
exponential,41.71425,-73.4079,15.7
exponential,41.66836,-72.32206,8.5
exponential,41.31085,-73.17113,14.3
exponential,41.57881,-72.12773,10.8
exponential,42.02278,-72.496,17.8
exponential,41.67922,-72.37629,16.3
exponential,41.25871,-73.20932,13.0
exponential,41.16904,-73.44574,10.3
exponential,41.33389,-72.26126,9.7
exponential,41.84058,-72.2348,15.1
exponential,41.8488,-72.03521,14.4
exponential,41.23732,-73.02876,12.7
exponential,41.28019,-73.0559,14.7
exponential,41.87676,-71.86861,12.3
exponential,41.79939,-72.29049,11.5
exponential,41.86099,-73.35642,16.1
exponential,41.32587,-73.20309,11.9
exponential,41.78689,-73.44432,20.0
exponential,41.41588,-72.97153,10.8
exponential,41.47489,-71.89689,21.6
exponential,41.3742,-73.25369,10.6
exponential,41.42905,-72.40156,7.1
exponential,42.00044,-72.61844,15.8
exponential,41.86964,-73.03533,16.4
exponential,41.61218,-71.90684,7.3
exponential,41.52056,-72.3058,13.7
exponential,41.491,-73.24128,11.9
exponential,41.18644,-73.1621,9.7
exponential,41.8603,-72.09537,15.2
exponential,41.81773,-73.50227,25.2
exponential,41.8128,-73.10343,18.2
exponential,41.98573,-72.26558,18.5
exponential,41.19768,-73.23784,14.3
exponential,41.75573,-72.72881,3.6
exponential,41.88631,-73.22997,13.7
exponential,41.29715,-72.87356,13.5
exponential,41.144,-73.29324,17.2
exponential,41.79254,-73.16251,16.4
exponential,41.76471,-73.27776,12.4
exponential,41.72825,-72.05569,9.9
exponential,41.54036,-73.09325,12.0
exponential,41.9157,-72.23203,17.4
exponential,41.77738,-72.90108,27.3
exponential,41.64749,-72.59464,2.4
exponential,41.74132,-72.93103,24.1
exponential,41.48153,-72.44896,9.8
exponential,41.71671,-73.25265,13.1
exponential,41.81378,-72.86866,24.6
exponential,41.30483,-72.40444,8.5
exponential,41.88423,-72.4853,24.0
exponential,41.86404,-72.72654,17.7
exponential,41.84881,-71.86918,10.4
exponential,41.8489,-72.62829,17.3
exponential,41.75371,-72.62105,3.6
exponential,41.91176,-72.54683,20.6
exponential,42.00883,-73.22821,9.5
exponential,41.79855,-73.49451,25.6
exponential,41.95687,-73.19969,12.6
exponential,41.8514,-73.09617,15.4
exponential,41.7038,-72.9564,20.4
exponential,41.83042,-73.29712,12.3
exponential,41.31534,-72.33423,4.7
exponential,41.49365,-73.17732,12.4
exponential,41.49461,-73.3838,11.7
exponential,41.7548,-73.20239,15.3
exponential,41.63851,-73.092,14.4
exponential,41.84058,-72.99454,18.1
exponential,41.79301,-72.98255,21.1
exponential,41.86811,-72.65685,17.0
exponential,41.98831,-72.84518,14.8
exponential,41.77454,-72.04545,10.2
exponential,41.33092,-73.27216,11.2
exponential,41.9977,-73.07421,9.5
exponential,41.95753,-72.7153,14.9
exponential,41.91814,-73.24022,13.6
exponential,41.36446,-71.99096,10.8
exponential,41.38335,-72.76806,9.6
exponential,41.63383,-73.42161,13.7
exponential,41.99353,-72.40067,21.1
exponential,41.43379,-73.25629,10.5
exponential,41.98395,-72.49735,18.6
exponential,41.23805,-73.1051,10.2
exponential,41.26149,-73.02169,13.2
exponential,41.52908,-73.30563,11.3
exponential,41.91517,-71.91825,14.7
exponential,42.01192,-72.27833,18.3
exponential,41.46428,-71.93763,19.0
exponential,41.28196,-72.99119,13.2
exponential,41.9467,-72.47287,20.0
exponential,41.69488,-71.92512,7.5
exponential,41.37424,-72.90785,10.5
exponential,41.88184,-73.44945,18.3
exponential,41.81819,-72.46445,15.9
exponential,41.72121,-73.37941,13.9
exponential,41.84451,-72.77787,19.2
exponential,41.54823,-73.2117,11.4
exponential,41.09964,-73.54016,9.3
exponential,41.29738,-72.61589,12.7
exponential,41.7226,-73.50122,22.3
exponential,41.52851,-72.45713,18.4
exponential,41.81046,-72.99774,18.2
exponential,41.60404,-72.74831,2.8
exponential,41.86914,-72.65839,17.0
exponential,41.87783,-72.44754,23.8
exponential,41.85059,-72.76338,19.3
exponential,41.64451,-73.00822,14.9
exponential,41.99309,-71.8594,14.5
exponential,41.79284,-73.12246,18.2
exponential,41.33445,-72.7362,9.9
exponential,41.98147,-72.38453,21.1
exponential,41.89579,-72.61093,21.4
exponential,41.84118,-72.36876,15.5
exponential,41.29662,-72.65738,11.5
exponential,41.92129,-73.4371,15.6
exponential,42.0021,-72.32717,18.7
exponential,41.72679,-73.37755,13.3
exponential,41.47569,-72.22821,12.9
exponential,41.9004,-71.89201,12.7
exponential,41.56199,-72.51707,9.6
exponential,41.99575,-72.63037,15.8
exponential,41.49186,-72.6291,7.5
exponential,41.46926,-72.8971,6.0
exponential,41.81752,-71.95688,9.9
exponential,41.48957,-71.8901,21.5
exponential,41.90725,-71.86609,13.6
exponential,41.23808,-73.40088,12.7
exponential,41.77056,-72.84855,20.4
exponential,41.85006,-72.25879,16.0
exponential,41.94184,-72.273,18.6
exponential,41.91587,-71.86897,13.6
exponential,41.38914,-71.92513,15.3
exponential,41.59974,-72.33611,12.9
exponential,41.49383,-72.29209,12.2
exponential,41.31095,-73.10272,17.3
exponential,41.66487,-71.85333,8.4
exponential,41.61557,-71.9114,7.3
exponential,41.84399,-72.95045,19.8
exponential,41.76633,-73.14133,16.6
exponential,41.38031,-73.1611,12.9
exponential,41.65791,-73.25787,11.2
exponential,41.74537,-73.4937,22.6
exponential,41.2358,-73.38664,13.7
exponential,41.70097,-73.49999,22.3
exponential,41.46835,-71.87628,21.6
exponential,41.87689,-73.4831,19.3
exponential,41.61811,-73.40345,13.7
exponential,41.8119,-72.92985,25.0
exponential,41.29565,-72.21725,8.8
exponential,41.80506,-72.01881,9.5
exponential,41.31766,-73.03443,14.2
exponential,41.95585,-72.5009,20.0
exponential,41.52191,-72.38038,20.4
exponential,41.86686,-72.52755,22.0
exponential,41.79349,-73.01031,18.2
exponential,41.9421,-73.19904,12.6
exponential,41.45318,-71.92093,17.3
exponential,41.30466,-73.50425,10.5
exponential,41.77134,-73.13503,16.6
exponential,42.04088,-73.18328,11.0
exponential,41.983,-72.32188,19.9
exponential,41.08457,-73.59293,7.6
exponential,41.67495,-72.35073,12.0
exponential,41.64715,-73.43661,15.9
exponential,41.66435,-72.19117,5.7
exponential,41.5655,-73.35477,10.6
exponential,41.40106,-73.4721,9.5
exponential,41.87986,-72.77234,19.4
exponential,41.4167,-72.76309,7.6
exponential,41.29204,-73.11702,17.1
exponential,41.23207,-73.02126,12.7
exponential,41.3922,-71.88717,15.7
exponential,41.85044,-72.20559,15.0
exponential,41.72804,-72.72839,5.7
exponential,41.28444,-72.77107,11.2
exponential,41.55542,-72.72891,3.7
exponential,41.83723,-72.32819,14.7
exponential,41.99077,-71.82475,13.9
exponential,41.19779,-73.15929,8.3
exponential,41.47353,-72.49552,10.3
exponential,41.58725,-72.41697,19.8
exponential,41.77152,-71.89423,7.8
exponential,41.5214,-71.96177,18.8
exponential,41.95353,-72.30866,19.9
exponential,41.95504,-71.86844,14.3
exponential,41.98122,-71.85202,14.5
exponential,41.99067,-72.34738,20.7
exponential,41.99152,-73.11858,10.0
exponential,41.88564,-73.18105,12.1
exponential,41.5283,-72.50531,14.2
exponential,41.56014,-73.17046,11.8
exponential,42.0279,-73.39287,9.6
exponential,41.95172,-72.35472,20.8
exponential,41.61281,-73.40293,13.7
exponential,41.93136,-72.76886,16.6
exponential,42.02092,-73.44665,11.0
exponential,41.8833,-72.04023,16.4
exponential,41.46238,-71.86527,21.6
exponential,41.46347,-71.82471,17.7
exponential,41.7659,-73.10899,16.8
exponential,41.85105,-73.14178,14.3
exponential,41.51189,-73.16007,12.4
exponential,41.80538,-72.9071,25.0
exponential,42.01138,-72.30987,18.7
exponential,41.96265,-71.98234,15.8
exponential,41.87193,-73.18229,12.3
exponential,41.85902,-72.43922,22.4
exponential,41.60032,-73.49088,7.9
exponential,42.01074,-72.72606,15.1
exponential,41.56375,-71.94279,15.5
exponential,41.90677,-72.22538,17.4
exponential,41.89983,-72.59681,21.6
exponential,41.37358,-72.22829,12.7
exponential,41.67203,-73.11584,17.4
exponential,41.74774,-72.91646,24.0
exponential,41.67161,-72.94787,18.9
exponential,41.40451,-72.8629,8.4
exponential,41.98149,-72.66864,14.5
exponential,41.48786,-71.79948,9.6
exponential,41.92908,-71.80149,13.2
exponential,41.57339,-72.04491,11.9
exponential,41.96399,-72.4912,20.0
exponential,41.72164,-73.41196,15.7
exponential,41.39572,-73.50912,7.6
exponential,41.38499,-73.00351,11.1
exponential,41.93063,-71.96038,16.0
exponential,42.02317,-73.27118,8.9
exponential,41.32516,-73.05399,14.2
exponential,41.77297,-72.95239,26.1
exponential,41.65797,-72.96929,17.5
exponential,41.98511,-73.03889,8.8
exponential,41.67271,-71.79976,10.1
exponential,41.98524,-72.80811,14.5
exponential,41.70128,-72.93255,20.4
exponential,41.51446,-72.19796,12.3
exponential,41.89043,-73.40207,18.4
exponential,41.85958,-72.08696,15.2
exponential,41.78665,-73.36207,15.4
exponential,41.97401,-72.53086,17.6
exponential,41.5804,-72.52007,8.7
exponential,41.98084,-71.91582,14.8
exponential,41.21967,-73.2648,14.5
exponential,41.92569,-72.48909,22.0
exponential,41.77747,-73.12994,16.6
exponential,41.90651,-71.89814,14.3
exponential,41.89623,-71.90448,12.7
exponential,41.54315,-72.63731,6.6
exponential,41.83405,-72.00533,10.8
exponential,41.91685,-73.42566,15.6
exponential,41.8105,-73.4338,20.0
exponential,41.36939,-72.14477,7.2
exponential,41.60755,-72.44195,15.5
exponential,41.45526,-73.30831,10.5
exponential,41.38421,-72.4274,2.3
exponential,41.27788,-72.61163,12.7
exponential,41.51687,-72.7224,5.1
exponential,41.95794,-72.11752,17.5
exponential,41.64319,-73.40726,16.2
exponential,41.41071,-72.41065,4.0
exponential,41.46284,-72.78828,5.8
exponential,41.64365,-73.48596,13.8
exponential,41.96104,-72.4622,20.6
exponential,41.63894,-72.48645,9.7
exponential,41.90148,-73.0265,14.1
exponential,41.52534,-72.35484,17.9
exponential,41.93375,-72.55493,20.6
exponential,41.32352,-72.65091,9.6
exponential,41.71215,-72.96706,20.2
exponential,41.48343,-73.17076,11.0
exponential,41.38148,-73.28931,9.5
exponential,41.32268,-72.34819,5.8
exponential,41.59289,-73.27991,8.6
exponential,41.73242,-72.91394,24.0
exponential,41.72485,-72.44134,14.1
exponential,42.00857,-73.4367,11.0
exponential,41.98129,-72.51427,17.6
exponential,41.30013,-73.20036,13.0
exponential,41.40061,-71.8669,17.0
exponential,41.34537,-73.47976,8.9
exponential,41.11408,-73.63966,8.1
exponential,41.79171,-72.84135,22.2
exponential,41.56299,-72.34569,19.4
exponential,41.86454,-73.07272,16.1
exponential,41.99067,-72.33428,19.9
exponential,41.89409,-72.32099,18.2
exponential,41.54268,-71.93891,20.1
exponential,41.92587,-72.74217,16.4
exponential,41.52319,-73.20738,12.5
exponential,41.08116,-73.53079,9.6
exponential,41.26575,-72.83972,13.3
exponential,41.82012,-72.62009,6.9
exponential,41.68445,-73.25318,12.5
exponential,41.38324,-71.89429,15.7
exponential,41.39562,-72.09894,5.3
exponential,41.63306,-73.51651,8.8
exponential,42.00866,-72.72084,15.1
exponential,41.68803,-73.31726,12.7
exponential,41.79404,-72.34286,10.1
exponential,41.58993,-73.14135,10.8
exponential,41.80267,-72.05049,9.8
exponential,41.93683,-71.93434,15.2
exponential,41.9378,-73.17176,12.2
exponential,41.83082,-72.85757,20.5
exponential,41.81678,-72.88296,21.4
exponential,42.00805,-72.05641,16.1
exponential,41.95741,-72.25467,18.6
exponential,41.59329,-72.44841,13.9
exponential,41.27968,-73.06655,16.3
exponential,41.99299,-73.35924,10.2
